actual_claims,predicted_claims,actual_payout,predicted_payout
104.00000000000001,86.526794,15243.789999999999,10797.66
104.00000000000001,70.478836,14922.12,6633.709
0.0,69.9369,0.0,11793.231
0.0,78.72157,0.0,6631.065
104.00000000000001,56.39216,15534.730000000001,7379.4917
104.00000000000001,66.71917,14921.970000000001,7902.037
0.0,77.098656,0.0,3648.0452
104.00000000000001,88.67298,14922.12,11016.435
0.0,72.77784,0.0,7270.324
0.0,72.45996,0.0,11615.779
104.00000000000001,80.856575,15534.730000000001,6184.525
104.00000000000001,56.55888,14921.970000000001,6400.663
0.0,67.69622,0.0,7627.6064
0.0,78.18028,0.0,2677.9739
0.0,87.57447,0.0,11053.539
0.0,71.35331,0.0,7253.4824
104.00000000000001,69.26146,15534.730000000001,11425.749
104.00000000000001,78.56524,14921.970000000001,6270.567
0.0,58.429485,0.0,6725.584
0.0,67.57419,0.0,8079.4814
104.00000000000001,78.01125,14334.22,4221.9453
0.0,81.291016,0.0,10094.273
104.00000000000001,67.88639,15534.730000000001,6585.4414
104.00000000000001,61.074608,14921.970000000001,11524.718
0.0,71.57027,0.0,7394.518
0.0,59.599033,0.0,9160.868
104.00000000000001,66.223434,14334.22,8869.922
0.0,76.29353,0.0,7705.394
104.00000000000001,74.115265,15534.730000000001,8876.324
104.00000000000001,65.21634,14921.970000000001,6418.7935
0.0,55.424976,0.0,11703.209
0.0,66.99491,0.0,8608.803
104.00000000000001,56.27576,14334.22,11461.364
0.0,63.747448,0.0,9412.124
104.00000000000001,73.97023,14626.88,9272.398
104.00000000000001,72.10229,14921.970000000001,8857.78
0.0,64.014725,0.0,7009.2124
0.0,55.657867,0.0,11685.9
104.00000000000001,67.66145,14334.22,9629.451
0.0,53.99815,0.0,12428.353
104.00000000000001,62.419155,14626.88,9742.779
104.00000000000001,73.36901,13651.5,8901.978
0.0,73.09708,0.0,8994.985
0.0,64.14517,0.0,6948.441
104.00000000000001,58.612114,14334.22,11613.06
0.0,68.95752,0.0,9512.342
104.00000000000001,52.37075,14626.88,12438.188
104.00000000000001,61.937027,13651.5,9995.561
104.00000000000001,72.95391,13435.73,7208.673
0.0,72.02807,0.0,8526.458
104.00000000000001,65.154594,14334.22,7205.5103
0.0,58.591763,0.0,11874.897
104.00000000000001,67.3851,14626.88,9952.553
104.00000000000001,51.622066,13651.5,11932.52
104.00000000000001,61.603416,13435.73,9709.85
104.00000000000001,71.36274,14419.630000000001,5741.3496
104.00000000000001,68.54542,14334.22,7838.5815
0.0,64.05686,0.0,7862.566
104.00000000000001,55.30848,14626.88,12339.664
104.00000000000001,64.45651,13651.5,10922.965
104.00000000000001,50.091324,13435.73,11567.967
104.00000000000001,60.049,14419.630000000001,9730.613
0.0,69.005844,0.0,5110.193
0.0,66.076866,0.0,8524.433
104.00000000000001,59.641666,14626.88,8006.07
104.00000000000001,50.645576,13651.5,11967.485
104.00000000000001,62.146503,13435.73,11649.062
104.00000000000001,50.83499,14419.630000000001,12367.564
0.0,58.17007,0.0,10493.761
104.00000000000001,67.932495,13685.68,7185.7876
104.00000000000001,60.607788,14626.88,8346.676
104.00000000000001,54.185738,13651.5,6761.8223
104.00000000000001,43.175034,13435.73,11496.54
104.00000000000001,55.844193,14419.630000000001,12174.957
0.0,50.995193,0.0,14496.356
104.00000000000001,55.297432,13685.68,11352.924
0.0,64.96415,0.0,10321.395
104.00000000000001,59.335354,13651.5,8623.805
104.00000000000001,51.386223,13435.73,5757.4033
104.00000000000001,42.959824,14419.630000000001,10823.098
0.0,55.183834,0.0,11994.601
104.00000000000001,47.268272,13685.68,15654.532
0.0,51.938755,0.0,11712.797
104.00000000000001,64.08929,13252.57,10138.789
104.00000000000001,61.941723,13435.73,9046.105
104.00000000000001,51.73457,14419.630000000001,5169.84
0.0,47.20422,0.0,10597.208
104.00000000000001,57.26901,13685.68,10972.791
0.0,44.941784,0.0,15461.272
104.00000000000001,51.375477,13252.57,11722.218
104.00000000000001,64.35166,14870.35,8273.405
104.00000000000001,66.47641,14419.630000000001,9668.997
0.0,54.203407,0.0,5210.754
104.00000000000001,52.885445,13685.68,10532.646
0.0,61.080612,0.0,9854.282
104.00000000000001,44.352654,13252.57,14435.969
104.00000000000001,52.613716,14870.35,11386.697
0.0,66.09654,0.0,6269.4575
0.0,71.766,0.0,10499.372
104.00000000000001,57.815372,13685.68,5566.594
0.0,58.1802,0.0,10127.007
104.00000000000001,65.65079,13252.57,8852.967
104.00000000000001,44.741146,14870.35,12600.407
0.0,54.33392,0.0,10537.322
104.00000000000001,68.41627,13439.619999999999,4679.0835
104.00000000000001,72.652016,13685.68,10321.701
0.0,60.968266,0.0,6104.615
104.00000000000001,58.673145,13252.57,10114.437
104.00000000000001,65.83529,14870.35,8805.659
0.0,45.22513,0.0,11067.717
104.00000000000001,55.093697,13439.619999999999,9587.742
104.00000000000001,69.01817,13833.03,3924.0808
0.0,71.91071,0.0,10790.185
104.00000000000001,59.39615,13252.57,6548.408
104.00000000000001,55.34149,14870.35,10103.233
0.0,65.03514,0.0,9114.206
104.00000000000001,47.93596,13439.619999999999,11083.8955
104.00000000000001,55.616936,13833.03,9786.204
0.0,69.80411,0.0,6219.269
104.00000000000001,66.477425,13252.57,10186.061
104.00000000000001,55.50093,14870.35,5852.9854
0.0,47.6484,0.0,9937.285
104.00000000000001,59.425495,13439.619999999999,9879.791
104.00000000000001,49.646297,13833.03,12739.65
0.0,54.318375,0.0,10061.412
0.0,68.18598,0.0,9857.972
104.00000000000001,65.227295,14870.35,9862.172
0.0,53.864162,0.0,5419.574
104.00000000000001,47.4608,13439.619999999999,9824.982
104.00000000000001,59.62677,13833.03,9818.3
0.0,47.117355,0.0,13908.821
0.0,53.147907,0.0,10344.388
0.0,68.52086,0.0,10158.305
0.0,67.34943,0.0,9676.158
104.00000000000001,54.789146,13439.619999999999,4907.7544
104.00000000000001,51.162796,13833.03,10027.206
0.0,61.46634,0.0,9001.1045
0.0,45.53744,0.0,13814.066
0.0,53.820484,0.0,10432.262
0.0,68.89041,0.0,8447.196
104.00000000000001,67.493484,13439.619999999999,8979.502
104.00000000000001,57.20011,13833.03,5229.6636
0.0,52.23814,0.0,10697.194
0.0,61.143196,0.0,9313.517
0.0,45.534798,0.0,13191.037
0.0,55.027596,0.0,10014.9795
104.00000000000001,68.38872,15295.65,6942.1953
104.00000000000001,69.467,13833.03,9170.776
0.0,58.57077,0.0,6147.2563
0.0,54.541103,0.0,10923.228
0.0,63.712322,0.0,9270.339
0.0,45.24276,0.0,12035.345
104.00000000000001,55.835297,15295.65,9689.54
104.00000000000001,69.5072,16464.14,5596.8955
0.0,73.33798,0.0,9663.311
0.0,60.84213,0.0,6633.41
0.0,57.622982,0.0,10699.576
0.0,66.870804,0.0,9139.707
104.00000000000001,46.596783,15295.65,10068.839
104.00000000000001,57.083256,16464.14,8862.2
104.00000000000001,70.576836,13949.43,4159.45
0.0,71.2984,0.0,9799.445
0.0,59.775955,0.0,7038.9727
0.0,52.23986,0.0,10784.733
104.00000000000001,64.03286,15295.65,10474.712
104.00000000000001,50.124783,16464.14,10286.041
104.00000000000001,57.530582,13949.43,8760.794
0.0,70.08065,0.0,6736.1133
0.0,65.00307,0.0,10178.496
0.0,55.613052,0.0,7531.294
104.00000000000001,43.95694,15295.65,10723.543
104.00000000000001,60.811016,16464.14,12523.32
104.00000000000001,52.713623,13949.43,12199.309
0.0,56.440876,0.0,9027.515
104.00000000000001,68.72139,14649.34,11631.261
0.0,59.078682,0.0,9682.183
104.00000000000001,52.850544,15295.65,7871.7505
104.00000000000001,39.969795,16464.14,11299.977
104.00000000000001,59.106365,13949.43,14020.177
0.0,51.173058,0.0,14499.42
104.00000000000001,55.159466,14649.34,9889.236
104.00000000000001,66.98052,14889.2,13403.261
104.00000000000001,54.13251,15295.65,9436.643
104.00000000000001,51.526962,16464.14,8910.039
104.00000000000001,38.816628,13949.43,12003.793
0.0,59.2312,0.0,15601.781
104.00000000000001,49.850418,14649.34,16699.994
104.00000000000001,54.75069,14889.2,11003.559
104.00000000000001,65.831406,15272.930000000002,13985.075
104.00000000000001,55.080273,16464.14,10316.777
104.00000000000001,51.737026,13949.43,9377.966
0.0,43.28754,0.0,11990.19
104.00000000000001,61.963047,14649.34,16083.639
104.00000000000001,48.93239,14889.2,17496.176
104.00000000000001,54.55029,15272.930000000002,11605.595
0.0,65.96082,0.0,12400.352
104.00000000000001,60.742207,13949.43,11577.064
0.0,54.779625,0.0,9582.531
104.00000000000001,51.00319,14649.34,11681.466
104.00000000000001,66.51915,14889.2,15305.119
104.00000000000001,49.443527,15272.930000000002,16661.041
0.0,56.343662,0.0,11419.508
0.0,67.04933,0.0,9670.289
0.0,68.408676,0.0,12806.716
104.00000000000001,59.18402,14649.34,10169.864
104.00000000000001,58.847347,14889.2,11310.606
104.00000000000001,71.58995,15272.930000000002,14200.319
0.0,51.433514,0.0,14653.976
0.0,58.989292,0.0,10731.119
104.00000000000001,69.328896,14431.82,7019.344
104.00000000000001,68.7585,14649.34,13502.504
104.00000000000001,59.755264,14889.2,10311.21
104.00000000000001,56.21644,15272.930000000002,10858.053
0.0,69.89174,0.0,14362.811
0.0,54.938248,0.0,14540.183
104.00000000000001,59.443436,14431.82,10578.841
104.00000000000001,69.73949,14473.0,9166.639
104.00000000000001,67.98654,14889.2,14123.831
104.00000000000001,57.016155,15272.930000000002,9793.863
0.0,52.728756,0.0,10185.842
0.0,67.62716,0.0,14378.587
104.00000000000001,56.798874,14431.82,15416.998
104.00000000000001,57.830013,14473.0,11041.656
0.0,69.81871,0.0,11905.844
104.00000000000001,69.64666,15272.930000000002,13805.894
0.0,56.76146,0.0,8345.302
0.0,54.898396,0.0,9802.668
104.00000000000001,67.2418,14431.82,13196.553
104.00000000000001,55.133804,14473.0,16064.718
0.0,56.51351,0.0,11468.428
104.00000000000001,69.756584,15648.929999999998,11158.918
0.0,73.36432,0.0,13720.48
0.0,59.08938,0.0,7664.831
104.00000000000001,59.625824,14431.82,9600.883
104.00000000000001,69.5404,14473.0,12232.621
0.0,54.727234,0.0,15608.648
104.00000000000001,57.13472,15648.929999999998,11239.925
104.00000000000001,70.55546,15375.4,9505.28
0.0,73.47616,0.0,12573.669
104.00000000000001,61.479362,14431.82,7834.366
104.00000000000001,59.594036,14473.0,9734.096
0.0,68.83411,0.0,12059.627
104.00000000000001,53.629868,15648.929999999998,14596.317
104.00000000000001,57.350105,15375.4,10660.881
104.00000000000001,70.81225,13990.55,8457.63
104.00000000000001,70.91874,14431.82,11696.734
104.00000000000001,62.90372,14473.0,8924.856
0.0,57.882664,0.0,10583.28
104.00000000000001,68.47056,15648.929999999998,12947.916
104.00000000000001,53.438133,15375.4,14619.024
104.00000000000001,58.097286,13990.55,10733.055
0.0,71.368484,0.0,8746.95
104.00000000000001,72.63556,14473.0,12081.982
0.0,64.55509,0.0,10088.004
104.00000000000001,60.418056,15648.929999999998,11061.206
104.00000000000001,71.49322,15375.4,13226.258
104.00000000000001,54.294888,13990.55,14075.001
0.0,60.088932,0.0,10731.3125
0.0,72.82564,0.0,8020.256
0.0,72.67772,0.0,12755.869
104.00000000000001,62.827095,15648.929999999998,9972.721
104.00000000000001,57.889267,15375.4,10003.517
104.00000000000001,70.9489,13990.55,13347.005
0.0,56.37673,0.0,13733.805
0.0,59.556335,0.0,10689.23
104.00000000000001,73.17134,15125.659999999998,9620.717
104.00000000000001,68.5461,15648.929999999998,12311.423
104.00000000000001,59.17189,15375.4,9159.434
104.00000000000001,51.1117,13990.55,9960.299
0.0,65.982315,0.0,13830.9
0.0,58.07044,0.0,15095.619
104.00000000000001,58.59979,15125.659999999998,11135.079
0.0,71.87713,0.0,12829.294
104.00000000000001,69.03601,15375.4,12467.273
104.00000000000001,58.818317,13990.55,8944.384
0.0,52.666447,0.0,10009.049
0.0,67.63807,0.0,13819.838
104.00000000000001,56.77743,15125.659999999998,15900.536
0.0,58.457893,0.0,11060.07
0.0,72.45819,0.0,12639.003
104.00000000000001,72.613655,13990.55,12388.848
0.0,60.345516,0.0,8678.031
0.0,56.745396,0.0,10352.098
104.00000000000001,70.08389,15125.659999999998,13269.568
0.0,56.208878,0.0,14866.714
0.0,59.537514,0.0,10604.102
0.0,72.63509,0.0,10501.673
0.0,76.90249,0.0,12619.982
0.0,62.996906,0.0,8649.224
104.00000000000001,61.625744,15125.659999999998,10536.758
0.0,73.145035,0.0,12609.922
0.0,56.48113,0.0,13557.586
0.0,60.76138,0.0,10170.656
0.0,73.32116,0.0,8325.234
0.0,76.56832,0.0,12060.745
104.00000000000001,65.1496,15125.659999999998,8951.521
0.0,61.612335,0.0,10719.505
0.0,72.44806,0.0,12768.555
0.0,55.98674,0.0,12556.82
0.0,60.64742,0.0,9614.412
0.0,72.99498,0.0,7310.3154
104.00000000000001,73.0329,15125.659999999998,11326.829
0.0,65.309586,0.0,9925.653
0.0,58.69931,0.0,11289.532
0.0,70.79734,0.0,13472.759
0.0,55.011963,0.0,12397.882
0.0,60.115192,0.0,9722.621
104.00000000000001,72.49729,16048.96,7567.917
0.0,70.383705,0.0,11790.02
0.0,61.56889,0.0,10274.101
0.0,53.80046,0.0,11112.723
0.0,68.84125,0.0,14215.268
0.0,56.69639,0.0,12654.044
104.00000000000001,59.272972,16048.96,10163.506
104.00000000000001,71.75432,14090.23,9964.243
0.0,64.978516,0.0,11787.71
0.0,57.572624,0.0,9725.48
0.0,46.640564,0.0,11101.788
0.0,64.70857,0.0,15454.481
104.00000000000001,58.94847,16048.96,14805.116
104.00000000000001,58.06965,14090.23,10870.948
104.00000000000001,70.43193,14394.57,14021.966
0.0,59.98829,0.0,11391.7295
0.0,55.863365,0.0,10000.485
0.0,44.328465,0.0,11896.919
104.00000000000001,63.703316,16048.96,16699.121
104.00000000000001,58.02159,14090.23,17273.037
104.00000000000001,57.47493,14394.57,11642.209
104.00000000000001,69.805786,15317.310000000001,15474.143
0.0,56.319893,0.0,11054.381
0.0,55.267704,0.0,10906.748
104.00000000000001,43.664673,16048.96,12960.404
104.00000000000001,64.03902,14090.23,17965.12
104.00000000000001,56.812576,14394.57,18632.746
104.00000000000001,57.703613,15317.310000000001,12260.944
0.0,69.02512,0.0,15579.666
0.0,53.37071,0.0,10674.889
104.00000000000001,54.53898,16048.96,11987.661
104.00000000000001,43.028797,14090.23,13840.233
104.00000000000001,64.19665,14394.57,19155.559
104.00000000000001,55.603863,15317.310000000001,19020.293
0.0,57.75697,0.0,12642.259
104.00000000000001,67.826416,15027.27,14917.671
104.00000000000001,50.48355,16048.96,10627.785
104.00000000000001,53.630836,14090.23,12801.286
104.00000000000001,42.512745,14394.57,14224.936
104.00000000000001,64.121864,15317.310000000001,20055.932
0.0,54.280533,0.0,19242.473
104.00000000000001,56.811066,15027.27,13088.827
0.0,66.33272,0.0,14153.3545
104.00000000000001,53.827072,14090.23,11784.889
104.00000000000001,54.44891,14394.57,12985.663
104.00000000000001,47.3383,15317.310000000001,14133.603
0.0,66.93269,0.0,20071.828
104.00000000000001,54.392143,15027.27,18702.803
0.0,57.035084,0.0,13152.023
0.0,67.11088,0.0,12101.893
104.00000000000001,57.894337,14394.57,13492.16
104.00000000000001,53.997463,15317.310000000001,12421.177
0.0,49.70969,0.0,13335.802
104.00000000000001,67.81389,15027.27,19238.133
0.0,57.374363,0.0,18633.871
0.0,57.803936,0.0,13309.914
0.0,67.98454,0.0,12392.086
104.00000000000001,61.469936,15317.310000000001,14759.2295
0.0,53.324936,0.0,11305.728
104.00000000000001,50.699535,15027.27,11986.158
0.0,67.909355,0.0,18238.14
0.0,59.689957,0.0,19073.156
0.0,57.499287,0.0,13240.778
0.0,69.40144,0.0,13728.53
0.0,66.823784,0.0,15299.384
104.00000000000001,55.21608,15027.27,10027.669
0.0,56.374004,0.0,11215.686
0.0,70.100204,0.0,16297.051
0.0,58.403378,0.0,18999.049
0.0,57.743195,0.0,12924.45
0.0,70.93087,0.0,12239.48
104.00000000000001,69.079285,15027.27,14944.415
0.0,58.3959,0.0,9974.812
0.0,58.893642,0.0,11302.322
0.0,70.56368,0.0,15622.502
0.0,57.853798,0.0,18272.326
0.0,58.60845,0.0,12320.146
0.0,72.03135,0.0,11071.512
0.0,72.4546,0.0,15311.45
0.0,60.749035,0.0,10330.932
0.0,62.979183,0.0,11312.416
0.0,73.629555,0.0,14816.7705
0.0,57.26735,0.0,17105.816
0.0,59.67157,0.0,11713.901
104.00000000000001,73.39951,15630.810000000001,9638.92
0.0,71.689995,0.0,14223.737
0.0,61.323246,0.0,10380.566
0.0,60.676807,0.0,11033.639
0.0,71.53077,0.0,14568.65
0.0,55.294807,0.0,14846.062
104.00000000000001,58.422756,15630.810000000001,10534.999
0.0,71.990486,0.0,8524.4
0.0,68.45839,0.0,12689.637
0.0,60.213715,0.0,10793.102
0.0,55.516014,0.0,11426.264
0.0,68.46882,0.0,15136.461
104.00000000000001,53.840145,15630.810000000001,13194.735
0.0,57.243313,0.0,10021.984
0.0,70.26863,0.0,8286.083
0.0,61.842308,0.0,12379.6455
0.0,55.802036,0.0,11391.738
0.0,46.541508,0.0,11991.843
104.00000000000001,64.29742,15630.810000000001,16678.76
0.0,56.460407,0.0,14638.895
0.0,56.837383,0.0,11088.534
104.00000000000001,69.460724,16426.06,12486.454
0.0,53.4087,0.0,12383.352
0.0,49.103928,0.0,11496.585
104.00000000000001,36.634583,15630.810000000001,12094.413
0.0,59.856087,0.0,18243.604
0.0,57.544594,0.0,17321.611
104.00000000000001,54.88633,16426.06,12300.37
0.0,67.8532,0.0,17696.146
0.0,48.36327,0.0,11909.691
104.00000000000001,46.634884,15630.810000000001,11805.021
0.0,34.144558,0.0,12881.071
0.0,59.32373,0.0,19629.617
104.00000000000001,56.201294,16426.06,19861.195
0.0,54.018185,0.0,13322.758
104.00000000000001,67.116554,15388.44,18923.832
104.00000000000001,45.283707,15630.810000000001,11627.424
0.0,45.752144,0.0,12159.492
0.0,34.24578,0.0,13380.396
104.00000000000001,59.80822,16426.06,20637.613
0.0,54.074215,0.0,21053.666
104.00000000000001,53.0031,15388.44,13905.939
0.0,65.47939,0.0,18175.965
0.0,49.17882,0.0,11931.599
0.0,46.557564,0.0,11811.375
104.00000000000001,40.26559,16426.06,13655.118
0.0,61.627808,0.0,20262.234
104.00000000000001,52.823174,15388.44,20799.518
0.0,53.350445,0.0,14137.664
0.0,65.00244,0.0,14702.001
0.0,51.581837,0.0,12199.237
104.00000000000001,48.639893,16426.06,12091.729
0.0,43.443554,0.0,13682.796
104.00000000000001,62.589203,15388.44,20227.975
0.0,52.379894,0.0,19495.623
0.0,53.25666,0.0,13681.0205
0.0,64.38641,0.0,12204.318
104.00000000000001,52.147648,16426.06,12444.745
0.0,49.800713,0.0,12739.348
104.00000000000001,43.84521,15388.44,13993.008
0.0,63.0981,0.0,20359.758
0.0,51.847256,0.0,18209.48
0.0,52.91879,0.0,13591.299
0.0,64.09346,0.0,11002.8955
0.0,53.310863,0.0,14130.175
104.00000000000001,48.162567,15388.44,12665.27
0.0,43.101368,0.0,13362.1045
0.0,63.27721,0.0,20249.43
0.0,54.586586,0.0,18386.818
0.0,52.592068,0.0,13963.98
104.00000000000001,65.27292,15654.75,12908.075
104.00000000000001,50.97252,15388.44,14889.014
0.0,45.214073,0.0,11790.594
0.0,38.45068,0.0,12994.615
0.0,60.161842,0.0,20176.053
0.0,56.89631,0.0,19704.912
104.00000000000001,51.5691,15654.75,14392.643
104.00000000000001,64.87868,15212.940000000002,16318.295
0.0,54.0277,0.0,15878.763
0.0,46.723938,0.0,11366.875
0.0,43.742657,0.0,12848.786
0.0,63.281147,0.0,19425.72
104.00000000000001,56.488976,15654.75,20845.979
104.00000000000001,52.1501,15212.940000000002,14356.3545
0.0,66.70572,0.0,15695.725
0.0,55.003124,0.0,15390.462
0.0,48.226414,0.0,10894.585
0.0,45.527737,0.0,12276.525
104.00000000000001,63.47474,15654.75,18475.621
104.00000000000001,53.714138,15212.940000000002,20060.127
0.0,51.367805,0.0,13431.917
0.0,65.847206,0.0,14132.416
0.0,55.19623,0.0,14642.404
0.0,50.107952,0.0,11376.495
104.00000000000001,46.667973,15654.75,13243.646
104.00000000000001,64.0311,15212.940000000002,18386.188
0.0,53.33771,0.0,19740.354
0.0,52.908997,0.0,13554.129
0.0,66.282074,0.0,13242.91
0.0,54.102757,0.0,13993.5205
104.00000000000001,50.770676,15654.75,12240.544
104.00000000000001,45.249527,15212.940000000002,13407.113
0.0,64.09351,0.0,18801.904
0.0,52.03772,0.0,18392.285
0.0,52.679188,0.0,13009.106
104.00000000000001,65.73417,15044.83,12575.237
104.00000000000001,52.65814,15654.75,13522.993
104.00000000000001,51.303997,15212.940000000002,13092.402
0.0,43.57962,0.0,13595.274
0.0,64.61649,0.0,19510.693
0.0,51.85811,0.0,17287.604
104.00000000000001,52.81217,15044.83,12748.298
104.00000000000001,65.62241,15447.519999999999,12396.959
104.00000000000001,53.465683,15212.940000000002,14662.5205
0.0,49.513363,0.0,13254.525
0.0,41.85716,0.0,12920.103
0.0,65.18147,0.0,19928.064
104.00000000000001,55.31051,15044.83,17315.23
104.00000000000001,53.429398,15447.519999999999,13152.588
0.0,66.97219,0.0,14636.335
0.0,55.453064,0.0,15510.794
0.0,47.866127,0.0,11941.888
0.0,41.74715,0.0,11577.843
104.00000000000001,64.49065,15044.83,19250.635
104.00000000000001,57.60003,15447.519999999999,18475.158
0.0,53.029324,0.0,13669.417
0.0,67.77899,0.0,16340.828
0.0,56.857994,0.0,14749.361
0.0,49.224926,0.0,10991.776
104.00000000000001,43.50962,15044.83,11571.828
104.00000000000001,63.835106,15447.519999999999,18529.225
0.0,56.971375,0.0,19132.154
0.0,53.504475,0.0,13668.173
0.0,67.78074,0.0,15521.319
0.0,56.262154,0.0,14232.84
104.00000000000001,50.57319,15044.83,11389.096
104.00000000000001,44.279533,15447.519999999999,11830.64
0.0,64.369514,0.0,18612.156
0.0,55.41501,0.0,19393.88
0.0,53.2262,0.0,13652.512
104.00000000000001,67.96381,15214.050000000001,14965.87
104.00000000000001,55.56668,15044.83,13777.081
104.00000000000001,52.50154,15447.519999999999,12115.7705
0.0,45.647297,0.0,13130.186
0.0,65.45212,0.0,19484.535
0.0,56.493343,0.0,19685.613
104.00000000000001,54.786854,15214.050000000001,13996.181
104.00000000000001,68.43674,14280.36,14484.517
104.00000000000001,58.013924,15447.519999999999,13744.831
0.0,52.537865,0.0,11906.093
0.0,48.139004,0.0,12716.923
0.0,66.255806,0.0,18933.756
104.00000000000001,54.472736,15214.050000000001,18132.47
104.00000000000001,53.865105,14280.36,13433.676
104.00000000000001,67.68,16105.200000000003,12168.489
0.0,63.53844,0.0,14224.013
0.0,54.82083,0.0,11638.625
0.0,53.221073,0.0,11947.147
104.00000000000001,69.307755,15214.050000000001,17878.771
104.00000000000001,54.46336,14280.36,16090.825
104.00000000000001,54.56073,16105.200000000003,12512.335
0.0,68.697876,0.0,9758.387
0.0,63.73659,0.0,14902.885
0.0,55.0628,0.0,11864.539
104.00000000000001,50.523083,15214.050000000001,12122.174
104.00000000000001,68.54801,14280.36,18206.3
104.00000000000001,58.830154,16105.200000000003,15885.346
0.0,56.40834,0.0,12248.518
0.0,69.90991,0.0,12213.101
0.0,59.099293,0.0,15012.487
104.00000000000001,51.339867,15214.050000000001,12002.071
104.00000000000001,43.04928,14280.36,12378.167
104.00000000000001,65.18962,16105.200000000003,18976.219
0.0,61.293755,0.0,17272.799
0.0,56.11357,0.0,12658.167
0.0,69.889084,0.0,16709.395
104.00000000000001,55.054283,15214.050000000001,14669.049
104.00000000000001,50.19458,14280.36,12246.287
104.00000000000001,41.181805,16105.200000000003,13466.081
0.0,64.70486,0.0,19780.947
0.0,60.843502,0.0,19275.977
0.0,55.98141,0.0,13314.598
0.0,69.68248,0.0,18062.834
104.00000000000001,56.094315,14280.36,14571.837
104.00000000000001,49.735836,16105.200000000003,11919.911
0.0,44.767033,0.0,13378.056
0.0,65.44525,0.0,19462.938
0.0,58.19671,0.0,19763.28
0.0,54.81942,0.0,13349.949
0.0,68.90475,0.0,16011.854
104.00000000000001,60.972,16105.200000000003,14770.566
0.0,52.030895,0.0,11390.683
0.0,51.12014,0.0,12814.67
0.0,68.396484,0.0,18485.959
0.0,57.278507,0.0,18808.83
0.0,55.35415,0.0,12779.718
104.00000000000001,69.54196,15505.679999999998,13100.778
0.0,66.67857,0.0,14399.759
0.0,53.676956,0.0,10508.507
0.0,56.25425,0.0,12324.232
0.0,69.483345,0.0,16466.883
0.0,55.453903,0.0,16593.271
104.00000000000001,55.79393,15505.679999999998,12158.836
0.0,69.50379,0.0,9601.571
0.0,68.75151,0.0,13518.036
0.0,55.708927,0.0,10781.411
0.0,56.19015,0.0,12386.595
0.0,68.228004,0.0,16021.637
104.00000000000001,54.74156,15505.679999999998,14191.323
0.0,56.13734,0.0,11205.593
104.00000000000001,69.399,15826.95,7638.943
0.0,64.01835,0.0,13556.375
0.0,52.540752,0.0,11214.396
0.0,48.034065,0.0,12370.352
104.00000000000001,64.209816,15505.679999999998,16972.346
0.0,56.380924,0.0,14438.59
104.00000000000001,54.931637,15826.95,11426.84
395.0,69.21425,235759.89,11168.091
0.0,56.0041,0.0,13687.545
0.0,46.65805,0.0,10930.008
104.00000000000001,38.903313,15505.679999999998,12652.824
0.0,59.048992,0.0,18197.23
104.00000000000001,58.0015,15826.95,16808.695
395.0,53.023716,235759.89,12309.68
0.0,67.39691,0.0,15973.904
0.0,49.416477,0.0,13377.92
104.00000000000001,43.615112,15505.679999999998,10962.676
0.0,35.117622,0.0,12471.465
104.00000000000001,58.103912,15826.95,19106.578
395.0,54.645607,235759.89,18959.127
0.0,50.181206,0.0,12544.72
0.0,66.039604,0.0,17600.592
104.00000000000001,45.342686,15505.679999999998,12750.618
0.0,42.191517,0.0,11406.933
104.00000000000001,33.76257,15826.95,12749.449
395.0,58.34972,235759.89,19782.922
0.0,51.189022,0.0,19996.215
0.0,48.9689,0.0,13047.794
0.0,64.75736,0.0,17461.879
0.0,49.107204,0.0,12939.04
104.00000000000001,43.791515,15826.95,11676.989
395.0,39.502296,235759.89,13154.808
0.0,61.35012,0.0,19701.229
0.0,50.471996,0.0,19660.164
0.0,50.4002,0.0,13273.2295
0.0,65.37756,0.0,14730.388
104.00000000000001,51.725163,15826.95,12539.682
395.0,46.29795,235759.89,11864.626
0.0,43.01173,0.0,13885.143
0.0,61.689556,0.0,19434.389
0.0,50.748703,0.0,18874.965
0.0,52.139084,0.0,13460.892
104.00000000000001,65.00006,12146.94,12084.466
395.0,56.9617,235759.89,13154.872
0.0,48.274025,0.0,11879.24
0.0,47.750217,0.0,13942.644
0.0,63.644623,0.0,18619.121
0.0,50.848972,0.0,16989.453
104.00000000000001,52.95463,12146.94,13115.9375
0.0,65.34969,0.0,9299.63
0.0,62.76571,0.0,15465.686
0.0,50.875717,0.0,10992.04
0.0,52.16212,0.0,11372.981
0.0,69.2531,0.0,16901.371
104.00000000000001,56.355244,12146.94,15591.366
0.0,55.671722,0.0,11155.022
0.0,66.36834,0.0,9949.354
0.0,65.59623,0.0,15141.671
0.0,52.997936,0.0,8338.317
0.0,49.001022,0.0,8197.926
104.00000000000001,66.27519,12146.94,15118.259
0.0,58.381035,0.0,14238.502
0.0,56.4929,0.0,9644.561
208.00000000000003,65.523834,25413.52,11693.845
0.0,64.718,0.0,13725.753
0.0,54.62647,0.0,7200.346
104.00000000000001,46.95373,12146.94,6918.492
0.0,65.99464,0.0,14378.102
0.0,55.17492,0.0,14317.721
208.00000000000003,55.42903,25413.52,9277.864
0.0,65.40865,0.0,12373.064
0.0,62.600697,0.0,12043.653
104.00000000000001,56.13887,12146.94,6829.432
0.0,45.44522,0.0,7102.561
